InvoiceNo,Description,Quantity,UnitPrice,InvoiceDate,Country,CustomerID
407387,USB-C Cable,6,7.99,2022-02-27 22:00:00,Spain,30962
947752,Smartwatch,7,199.99,2024-04-28 23:00:00,Belgium,64204
815150,Laptop Stand,4,30.0,2023-05-09 04:00:00,United Kingdom,53467
249246,Portable SSD,6,99.99,2022-11-19 17:00:00,Germany,43131
378247,Laptop Stand,4,30.0,2023-07-05 21:00:00,Belgium,66924
283400,Mechanical Keyboard,8,85.0,2022-09-18 12:00:00,United Kingdom,82088
907068,USB-C Cable,9,7.99,2022-04-18 07:00:00,Germany,65072
459157,LED Monitor,8,150.0,2022-06-09 11:00:00,Italy,58884
722730,LED Monitor,1,150.0,2023-02-26 15:00:00,Italy,28160
238557,Noise Cancelling Headphones,5,120.0,2024-08-30 03:00:00,Germany,69468
377091,Smartwatch,6,199.99,2023-05-12 11:00:00,Belgium,87166
577308,Webcam HD,2,39.99,2024-12-16 16:00:00,Spain,79565
630667,Portable SSD,10,99.99,2023-02-11 05:00:00,Germany,96326
180351,Laptop Stand,5,30.0,2023-09-06 06:00:00,France,70705
737333,Webcam HD,3,39.99,2023-02-05 09:00:00,Spain,47160
710817,Portable SSD,4,99.99,2024-03-17 05:00:00,France,22024
589371,Mechanical Keyboard,5,85.0,2024-06-20 23:00:00,Germany,43750
809711,Wireless Mouse,1,15.99,2024-07-25 09:00:00,Belgium,37830
105823,USB-C Cable,5,7.99,2023-01-19 17:00:00,France,39224
671890,Noise Cancelling Headphones,8,120.0,2024-07-18 00:00:00,United Kingdom,77672
109668,LED Monitor,1,150.0,2024-06-01 17:00:00,Italy,57903
906245,Smartwatch,1,199.99,2023-06-27 16:00:00,France,73336
746219,Laptop Stand,10,30.0,2024-10-17 07:00:00,France,53672
303117,Bluetooth Speaker,7,45.0,2022-08-16 07:00:00,Netherlands,81595
202979,LED Monitor,7,150.0,2023-02-06 02:00:00,France,43284
451731,Noise Cancelling Headphones,10,120.0,2023-02-17 11:00:00,United Kingdom,35348
134991,LED Monitor,9,150.0,2024-05-30 20:00:00,Germany,60660
531321,Webcam HD,7,39.99,2022-10-23 10:00:00,Italy,36434
613527,Wireless Mouse,1,15.99,2023-06-23 16:00:00,Germany,96828
955594,Noise Cancelling Headphones,5,120.0,2024-05-03 09:00:00,France,44513
813177,LED Monitor,3,150.0,2022-04-13 03:00:00,Belgium,36763
342592,Noise Cancelling Headphones,9,120.0,2022-06-13 18:00:00,Germany,77335
163712,Smartwatch,6,199.99,2023-07-04 14:00:00,Germany,36761
358770,USB-C Cable,1,7.99,2024-10-17 10:00:00,Belgium,39792
199124,LED Monitor,10,150.0,2024-08-08 21:00:00,Italy,13809
446571,Bluetooth Speaker,2,45.0,2024-05-08 00:00:00,France,62543
113065,Webcam HD,4,39.99,2022-05-29 07:00:00,Germany,21954
617571,Noise Cancelling Headphones,8,120.0,2022-01-20 01:00:00,Germany,77023
242630,USB-C Cable,4,7.99,2024-05-04 15:00:00,Netherlands,80255
470197,Portable SSD,6,99.99,2023-10-10 23:00:00,Germany,64657
445394,Smartwatch,3,199.99,2023-09-06 22:00:00,Netherlands,84135
768368,Wireless Mouse,8,15.99,2024-07-19 11:00:00,Belgium,10076
496062,USB-C Cable,1,7.99,2022-10-04 16:00:00,Spain,66367
547449,Portable SSD,2,99.99,2023-07-06 16:00:00,United Kingdom,96897
285486,Noise Cancelling Headphones,7,120.0,2022-06-02 15:00:00,Netherlands,66095
868415,Smartwatch,4,199.99,2022-01-14 07:00:00,Netherlands,92133
686767,Bluetooth Speaker,4,45.0,2023-12-26 06:00:00,Italy,69363
299769,Noise Cancelling Headphones,9,120.0,2023-09-16 00:00:00,Belgium,68511
936453,Bluetooth Speaker,4,45.0,2024-08-27 09:00:00,Italy,40500
541311,Wireless Mouse,9,15.99,2024-03-01 04:00:00,Belgium,92458
428005,USB-C Cable,4,7.99,2023-09-01 11:00:00,Italy,90578
700061,LED Monitor,4,150.0,2023-07-24 15:00:00,Spain,16341
965842,Webcam HD,6,39.99,2024-08-11 09:00:00,Germany,31561
173611,LED Monitor,8,150.0,2022-09-24 01:00:00,Italy,96830
313580,LED Monitor,6,150.0,2023-05-12 02:00:00,Germany,63679
967784,Wireless Mouse,1,15.99,2024-11-28 06:00:00,United Kingdom,84053
591382,Noise Cancelling Headphones,1,120.0,2024-11-08 06:00:00,Belgium,97139
962782,Wireless Mouse,2,15.99,2023-12-21 18:00:00,Belgium,41057
969481,Noise Cancelling Headphones,3,120.0,2024-06-18 01:00:00,France,59763
419283,Mechanical Keyboard,6,85.0,2022-08-19 04:00:00,Italy,48954
968416,LED Monitor,9,150.0,2024-03-16 07:00:00,France,69635
618399,LED Monitor,5,150.0,2022-10-18 16:00:00,United Kingdom,14644
269917,Webcam HD,8,39.99,2022-03-15 14:00:00,Germany,51276
307235,Webcam HD,5,39.99,2024-02-20 04:00:00,Germany,76042
813714,Mechanical Keyboard,6,85.0,2024-06-03 07:00:00,Italy,30357
951423,Smartwatch,10,199.99,2024-10-17 02:00:00,Spain,91677
884596,Laptop Stand,6,30.0,2023-07-24 13:00:00,Spain,85439
385114,Smartwatch,7,199.99,2024-03-07 05:00:00,United Kingdom,73969
965760,Laptop Stand,7,30.0,2022-01-05 19:00:00,United Kingdom,90620
806142,Bluetooth Speaker,4,45.0,2024-10-15 14:00:00,Netherlands,48427
872901,USB-C Cable,5,7.99,2024-10-16 00:00:00,Netherlands,36196
132896,Webcam HD,3,39.99,2023-11-17 04:00:00,Spain,77510
481261,Wireless Mouse,2,15.99,2024-08-16 13:00:00,Belgium,33534
993150,Wireless Mouse,3,15.99,2024-06-24 08:00:00,United Kingdom,50481
556211,Smartwatch,6,199.99,2022-01-27 14:00:00,Italy,11802
509139,Bluetooth Speaker,1,45.0,2022-03-01 02:00:00,Spain,96405
372608,Webcam HD,6,39.99,2023-06-22 10:00:00,Belgium,39905
268723,Noise Cancelling Headphones,9,120.0,2023-05-16 00:00:00,France,70634
274595,Noise Cancelling Headphones,1,120.0,2022-06-20 00:00:00,Italy,19909
579684,Smartwatch,3,199.99,2023-02-21 17:00:00,Netherlands,74834
960509,USB-C Cable,1,7.99,2022-07-03 02:00:00,Germany,68900
777624,Wireless Mouse,8,15.99,2023-09-30 00:00:00,France,68832
476328,Laptop Stand,1,30.0,2022-05-12 01:00:00,Spain,52228
849365,Portable SSD,6,99.99,2024-10-20 19:00:00,Netherlands,49613
696921,Wireless Mouse,9,15.99,2023-06-10 11:00:00,Spain,50701
194036,Bluetooth Speaker,2,45.0,2023-12-22 06:00:00,Belgium,72199
654538,LED Monitor,9,150.0,2022-04-27 13:00:00,Italy,43171
552317,LED Monitor,3,150.0,2023-09-23 22:00:00,Belgium,33702
970892,Laptop Stand,1,30.0,2022-10-18 00:00:00,United Kingdom,45186
775512,Wireless Mouse,8,15.99,2022-08-21 21:00:00,Netherlands,24569
574278,USB-C Cable,2,7.99,2023-10-31 03:00:00,Spain,56286
191373,Webcam HD,5,39.99,2024-05-14 23:00:00,Belgium,89631
263910,USB-C Cable,5,7.99,2024-06-22 02:00:00,France,51872
297997,Laptop Stand,6,30.0,2022-02-28 23:00:00,United Kingdom,75300
912838,Portable SSD,1,99.99,2023-11-10 23:00:00,Italy,27029
636129,Bluetooth Speaker,8,45.0,2023-09-09 03:00:00,France,24432
921211,USB-C Cable,5,7.99,2023-01-12 13:00:00,Spain,35660
625600,Smartwatch,7,199.99,2022-02-17 04:00:00,France,53459
205366,Noise Cancelling Headphones,3,120.0,2022-10-17 23:00:00,Italy,33467
615855,Webcam HD,4,39.99,2024-05-30 17:00:00,France,66075
905020,Webcam HD,8,39.99,2023-07-19 17:00:00,Netherlands,12026
489643,Mechanical Keyboard,8,85.0,2022-09-19 03:00:00,Germany,96072
186219,Wireless Mouse,2,15.99,2023-08-18 15:00:00,Germany,58700
748190,Portable SSD,1,99.99,2023-10-25 05:00:00,Spain,90012
656443,USB-C Cable,10,7.99,2022-11-29 00:00:00,Belgium,53345
624045,LED Monitor,10,150.0,2023-12-31 08:00:00,Germany,89339
528848,LED Monitor,8,150.0,2022-10-10 02:00:00,Netherlands,42427
108263,Smartwatch,7,199.99,2022-01-03 00:00:00,Belgium,85249
626611,Mechanical Keyboard,8,85.0,2024-11-18 08:00:00,Germany,23292
985301,USB-C Cable,3,7.99,2022-10-29 17:00:00,Spain,48445
579636,USB-C Cable,6,7.99,2023-08-20 22:00:00,Spain,64027
379395,Mechanical Keyboard,10,85.0,2022-09-12 01:00:00,Italy,18475
504759,Noise Cancelling Headphones,5,120.0,2022-11-02 15:00:00,Italy,48743
279305,Mechanical Keyboard,2,85.0,2024-07-16 00:00:00,France,41681
354978,Portable SSD,2,99.99,2023-11-16 05:00:00,Netherlands,82865
972967,Bluetooth Speaker,6,45.0,2023-04-13 01:00:00,Spain,26820
299223,Webcam HD,3,39.99,2022-07-31 01:00:00,Belgium,77118
718304,USB-C Cable,10,7.99,2022-03-04 03:00:00,United Kingdom,36189
710458,USB-C Cable,9,7.99,2023-07-25 15:00:00,Belgium,71501
886308,LED Monitor,7,150.0,2023-03-28 02:00:00,Belgium,96930
950909,Bluetooth Speaker,5,45.0,2022-05-18 12:00:00,Spain,42111
901010,Wireless Mouse,2,15.99,2024-12-14 15:00:00,Spain,28485
957777,Laptop Stand,3,30.0,2022-02-21 05:00:00,Netherlands,56181
805905,Noise Cancelling Headphones,7,120.0,2023-04-28 23:00:00,Netherlands,88913
669662,Bluetooth Speaker,6,45.0,2022-08-06 10:00:00,Belgium,44447
478446,Portable SSD,6,99.99,2024-01-05 18:00:00,Belgium,41959
474707,Laptop Stand,9,30.0,2023-03-01 16:00:00,Netherlands,84371
315015,Smartwatch,10,199.99,2023-03-15 08:00:00,Netherlands,27491
504408,Laptop Stand,8,30.0,2022-05-27 23:00:00,Belgium,19537
532666,Noise Cancelling Headphones,7,120.0,2024-02-08 00:00:00,Belgium,62505
431126,Noise Cancelling Headphones,4,120.0,2023-05-10 06:00:00,Spain,78494
507856,Webcam HD,2,39.99,2024-07-17 21:00:00,Spain,78902
703791,Laptop Stand,2,30.0,2023-03-14 02:00:00,Netherlands,96401
827789,Laptop Stand,5,30.0,2022-09-26 09:00:00,France,74651
854342,Wireless Mouse,7,15.99,2022-01-29 19:00:00,Italy,30526
559381,Laptop Stand,4,30.0,2023-04-22 21:00:00,Netherlands,87581
331700,Portable SSD,9,99.99,2024-05-25 19:00:00,France,60744
330888,USB-C Cable,4,7.99,2022-11-15 15:00:00,Italy,86145
888558,Bluetooth Speaker,10,45.0,2023-02-20 20:00:00,Italy,44822
780131,Portable SSD,1,99.99,2024-10-17 06:00:00,Germany,21602
656533,Portable SSD,2,99.99,2024-08-07 03:00:00,Netherlands,46470
348186,Bluetooth Speaker,10,45.0,2022-12-15 01:00:00,Belgium,89578
503188,Smartwatch,4,199.99,2023-10-17 23:00:00,Spain,93036
606975,Webcam HD,6,39.99,2024-09-24 21:00:00,United Kingdom,61804
231072,Smartwatch,1,199.99,2022-10-06 07:00:00,Spain,37217
125704,Webcam HD,8,39.99,2023-04-30 03:00:00,Spain,70519
920011,Portable SSD,8,99.99,2024-12-16 06:00:00,Italy,81496
638422,Webcam HD,9,39.99,2023-09-11 16:00:00,Belgium,63414
235874,LED Monitor,2,150.0,2024-06-11 06:00:00,Belgium,39145
123245,USB-C Cable,8,7.99,2023-07-02 18:00:00,France,57082
970521,Wireless Mouse,5,15.99,2022-03-13 19:00:00,France,90995
850454,LED Monitor,4,150.0,2024-11-27 11:00:00,Belgium,47932
338941,Noise Cancelling Headphones,7,120.0,2022-11-26 11:00:00,France,29122
396565,Webcam HD,2,39.99,2023-02-05 19:00:00,Netherlands,94329
826613,Bluetooth Speaker,3,45.0,2024-02-25 16:00:00,Spain,51529
135980,Portable SSD,1,99.99,2024-05-15 21:00:00,Italy,37599
525617,Webcam HD,6,39.99,2022-03-24 00:00:00,France,77718
379429,Smartwatch,10,199.99,2022-04-18 15:00:00,United Kingdom,40874
743535,Webcam HD,2,39.99,2023-03-21 02:00:00,United Kingdom,17188
851040,LED Monitor,4,150.0,2022-07-20 12:00:00,United Kingdom,69700
716880,Laptop Stand,6,30.0,2022-06-06 16:00:00,Belgium,67669
614445,Wireless Mouse,4,15.99,2023-07-06 01:00:00,Italy,19582
812012,Smartwatch,1,199.99,2023-04-01 05:00:00,Netherlands,83073
620876,Laptop Stand,7,30.0,2024-04-04 11:00:00,France,68454
722805,Webcam HD,9,39.99,2022-11-23 06:00:00,Germany,84248
996162,Noise Cancelling Headphones,5,120.0,2024-08-28 01:00:00,Belgium,26198
810203,Noise Cancelling Headphones,9,120.0,2023-06-10 21:00:00,Germany,85295
278184,Portable SSD,9,99.99,2024-12-04 01:00:00,Netherlands,19630
797613,Wireless Mouse,2,15.99,2022-05-16 18:00:00,Spain,68398
253117,USB-C Cable,10,7.99,2024-10-15 14:00:00,France,56025
850370,LED Monitor,4,150.0,2022-04-01 04:00:00,Germany,51480
951078,Portable SSD,5,99.99,2024-02-25 00:00:00,Netherlands,70488
572916,Webcam HD,6,39.99,2023-04-06 18:00:00,Belgium,15912
390026,USB-C Cable,8,7.99,2024-04-19 08:00:00,Germany,18163
764021,Bluetooth Speaker,5,45.0,2023-05-17 14:00:00,Germany,30564
404543,LED Monitor,8,150.0,2022-05-02 22:00:00,Italy,23496
747828,Laptop Stand,2,30.0,2024-05-26 03:00:00,Germany,68745
815329,Wireless Mouse,3,15.99,2022-11-19 15:00:00,Italy,34388
537073,Smartwatch,5,199.99,2022-04-28 00:00:00,Netherlands,46495
724484,Smartwatch,9,199.99,2024-12-05 15:00:00,Belgium,58012
125470,Portable SSD,8,99.99,2022-05-06 09:00:00,Germany,21631
622739,Portable SSD,10,99.99,2024-08-06 18:00:00,Belgium,71473
497596,Noise Cancelling Headphones,7,120.0,2024-01-04 18:00:00,United Kingdom,21070
505654,USB-C Cable,7,7.99,2024-09-20 01:00:00,France,62413
937339,LED Monitor,10,150.0,2022-03-11 04:00:00,Italy,46620
445682,LED Monitor,7,150.0,2024-02-09 04:00:00,France,30115
773305,Portable SSD,9,99.99,2024-06-06 23:00:00,Spain,60598
814170,Smartwatch,1,199.99,2023-08-27 21:00:00,France,74318
808063,Laptop Stand,6,30.0,2023-09-10 01:00:00,United Kingdom,28397
829074,Wireless Mouse,6,15.99,2023-08-09 18:00:00,United Kingdom,63163
520300,LED Monitor,5,150.0,2022-01-14 04:00:00,United Kingdom,70591
474748,LED Monitor,1,150.0,2024-05-26 22:00:00,France,34381
134677,Bluetooth Speaker,1,45.0,2024-04-20 22:00:00,Germany,45217
697099,LED Monitor,5,150.0,2023-08-02 18:00:00,United Kingdom,93282
486222,Laptop Stand,4,30.0,2022-06-13 21:00:00,Germany,76998
453341,Portable SSD,8,99.99,2024-07-28 02:00:00,Italy,57412
522531,Portable SSD,8,99.99,2024-07-13 02:00:00,United Kingdom,21950
209267,Bluetooth Speaker,7,45.0,2023-01-16 14:00:00,France,67646
956072,Mechanical Keyboard,2,85.0,2022-11-16 14:00:00,United Kingdom,86173
274009,Webcam HD,1,39.99,2023-07-12 07:00:00,France,73923
998662,Bluetooth Speaker,4,45.0,2022-09-23 11:00:00,Netherlands,86016
229784,Bluetooth Speaker,8,45.0,2023-01-06 20:00:00,Germany,17872
720612,LED Monitor,9,150.0,2023-12-26 21:00:00,Belgium,79015
670774,USB-C Cable,4,7.99,2022-04-14 10:00:00,Netherlands,55797
462602,Noise Cancelling Headphones,9,120.0,2022-06-19 00:00:00,Netherlands,32718
608589,LED Monitor,7,150.0,2022-09-02 20:00:00,France,73742
952126,Noise Cancelling Headphones,2,120.0,2023-07-12 09:00:00,Germany,59143
501569,Laptop Stand,5,30.0,2023-07-16 11:00:00,Spain,98889
922859,Bluetooth Speaker,9,45.0,2023-10-13 09:00:00,Netherlands,37507
422941,Wireless Mouse,7,15.99,2024-03-23 21:00:00,United Kingdom,43587
305887,LED Monitor,4,150.0,2022-04-11 03:00:00,United Kingdom,51050
169651,Wireless Mouse,9,15.99,2022-04-26 21:00:00,France,87576
128132,Laptop Stand,10,30.0,2023-07-28 03:00:00,Germany,40888
885997,USB-C Cable,7,7.99,2022-05-29 22:00:00,Netherlands,40660
965151,Wireless Mouse,2,15.99,2022-12-26 14:00:00,Belgium,69644
973676,Wireless Mouse,9,15.99,2022-04-24 18:00:00,Spain,55437
963610,USB-C Cable,2,7.99,2022-05-30 18:00:00,Spain,28092
205443,Laptop Stand,8,30.0,2024-12-24 22:00:00,Germany,19645
441262,Noise Cancelling Headphones,2,120.0,2022-01-25 19:00:00,Belgium,62168
981929,Laptop Stand,6,30.0,2024-06-20 22:00:00,Netherlands,17381
598262,Laptop Stand,4,30.0,2023-02-20 13:00:00,France,95783
879227,Webcam HD,10,39.99,2024-10-13 05:00:00,United Kingdom,66442
845746,LED Monitor,2,150.0,2024-06-11 21:00:00,France,59521
770453,Webcam HD,8,39.99,2022-11-30 19:00:00,United Kingdom,71650
650611,Smartwatch,9,199.99,2024-03-19 02:00:00,United Kingdom,42835
901894,USB-C Cable,3,7.99,2022-01-24 09:00:00,Belgium,43701
948176,USB-C Cable,9,7.99,2023-08-26 12:00:00,Spain,38268
867578,LED Monitor,6,150.0,2023-09-26 13:00:00,Germany,95907
616845,Webcam HD,7,39.99,2022-05-04 00:00:00,Netherlands,61355
597826,USB-C Cable,3,7.99,2022-06-02 07:00:00,Spain,67720
205064,Mechanical Keyboard,9,85.0,2022-04-10 01:00:00,Belgium,92092
346321,LED Monitor,8,150.0,2022-04-13 06:00:00,United Kingdom,86640
303886,LED Monitor,2,150.0,2024-02-12 16:00:00,Netherlands,10627
496897,Bluetooth Speaker,5,45.0,2022-10-04 19:00:00,France,80519
327275,USB-C Cable,7,7.99,2022-05-01 01:00:00,United Kingdom,76354
653595,Portable SSD,9,99.99,2023-12-26 06:00:00,Netherlands,70595
172094,Noise Cancelling Headphones,7,120.0,2022-01-06 20:00:00,Netherlands,42480
345454,LED Monitor,2,150.0,2022-11-06 08:00:00,Belgium,38990
539998,Smartwatch,7,199.99,2024-05-29 18:00:00,Germany,92577
593228,Bluetooth Speaker,3,45.0,2022-02-23 14:00:00,Italy,90831
545401,Smartwatch,7,199.99,2022-02-07 07:00:00,France,83273
364470,Mechanical Keyboard,7,85.0,2024-06-01 07:00:00,United Kingdom,98910
633505,Mechanical Keyboard,9,85.0,2022-07-08 21:00:00,Italy,49215
694509,Mechanical Keyboard,5,85.0,2022-12-09 20:00:00,France,43395
907882,USB-C Cable,8,7.99,2024-06-13 13:00:00,France,49562
691414,Smartwatch,4,199.99,2023-07-19 14:00:00,United Kingdom,59050
760620,Wireless Mouse,5,15.99,2024-04-11 18:00:00,Spain,27294
457310,Bluetooth Speaker,8,45.0,2022-10-04 16:00:00,France,65902
402565,Smartwatch,6,199.99,2022-02-21 22:00:00,Germany,46455
410970,Bluetooth Speaker,10,45.0,2022-02-06 05:00:00,Germany,32695
303939,Wireless Mouse,2,15.99,2023-12-31 17:00:00,Germany,56576
802863,Webcam HD,10,39.99,2023-12-29 04:00:00,Germany,11000
146995,Bluetooth Speaker,9,45.0,2023-11-03 09:00:00,Belgium,40943
270777,Noise Cancelling Headphones,1,120.0,2022-05-03 19:00:00,Spain,89863
690133,Laptop Stand,7,30.0,2024-05-13 00:00:00,Spain,49842
241268,Wireless Mouse,7,15.99,2022-10-26 21:00:00,Spain,25732
609455,Portable SSD,7,99.99,2024-06-24 02:00:00,Netherlands,38496
878283,Noise Cancelling Headphones,4,120.0,2022-03-25 17:00:00,Netherlands,72389
333512,Bluetooth Speaker,9,45.0,2023-11-23 20:00:00,Belgium,33821
118587,Laptop Stand,1,30.0,2022-12-27 21:00:00,Netherlands,83343
275441,LED Monitor,7,150.0,2022-08-30 12:00:00,Italy,65983
432880,Noise Cancelling Headphones,8,120.0,2022-07-09 20:00:00,Netherlands,56385
358120,LED Monitor,6,150.0,2024-02-13 03:00:00,Belgium,95857
820022,Laptop Stand,8,30.0,2022-03-17 22:00:00,United Kingdom,75057
402901,LED Monitor,10,150.0,2024-12-07 22:00:00,Spain,22564
106922,Webcam HD,1,39.99,2023-06-04 23:00:00,Belgium,15409
296745,Mechanical Keyboard,6,85.0,2024-09-01 11:00:00,United Kingdom,17448
181840,Webcam HD,10,39.99,2022-02-07 10:00:00,Italy,76158
499872,LED Monitor,6,150.0,2022-12-22 19:00:00,Italy,17924
208412,Mechanical Keyboard,8,85.0,2022-07-25 11:00:00,Italy,65151
237223,USB-C Cable,5,7.99,2022-10-05 11:00:00,Germany,34540
378580,Wireless Mouse,1,15.99,2024-11-06 06:00:00,Netherlands,59999
147000,LED Monitor,5,150.0,2022-02-18 00:00:00,France,41241
746629,Portable SSD,4,99.99,2024-04-24 11:00:00,United Kingdom,81730
906884,USB-C Cable,7,7.99,2022-02-07 14:00:00,France,42947
601176,LED Monitor,3,150.0,2023-11-22 01:00:00,Spain,56272
288152,Laptop Stand,10,30.0,2024-08-20 20:00:00,Italy,35582
775411,Bluetooth Speaker,8,45.0,2024-05-11 11:00:00,Belgium,75548
214438,USB-C Cable,8,7.99,2024-09-22 05:00:00,Germany,28167
668484,Smartwatch,3,199.99,2024-04-14 01:00:00,Netherlands,26198
878180,USB-C Cable,7,7.99,2022-06-21 08:00:00,Netherlands,86704
692353,Noise Cancelling Headphones,1,120.0,2023-04-24 22:00:00,Italy,17456
784276,Mechanical Keyboard,10,85.0,2023-11-18 17:00:00,France,68157
122807,Webcam HD,5,39.99,2022-12-26 01:00:00,Germany,32046
512721,Smartwatch,7,199.99,2023-05-04 07:00:00,France,32729
619206,Bluetooth Speaker,6,45.0,2023-05-05 04:00:00,Belgium,81729
995492,Bluetooth Speaker,2,45.0,2024-08-03 15:00:00,Belgium,38075
143544,Noise Cancelling Headphones,2,120.0,2023-09-03 13:00:00,Germany,37997
979882,USB-C Cable,6,7.99,2022-08-20 08:00:00,United Kingdom,54740
416611,Portable SSD,4,99.99,2023-01-14 09:00:00,Belgium,87572
168546,Webcam HD,2,39.99,2022-07-22 15:00:00,Spain,42226
999790,Bluetooth Speaker,6,45.0,2023-02-13 10:00:00,Germany,64745
345838,Bluetooth Speaker,10,45.0,2024-06-07 20:00:00,France,36604
861882,LED Monitor,1,150.0,2022-06-17 10:00:00,United Kingdom,14283
637230,LED Monitor,9,150.0,2024-04-20 19:00:00,Spain,48022
223573,Portable SSD,3,99.99,2023-01-26 19:00:00,France,20844
760524,LED Monitor,2,150.0,2024-07-18 22:00:00,Netherlands,73279
273988,Mechanical Keyboard,4,85.0,2022-08-02 17:00:00,United Kingdom,31702
799817,LED Monitor,1,150.0,2023-02-11 03:00:00,Germany,32349
343977,Bluetooth Speaker,4,45.0,2024-03-06 21:00:00,Belgium,75106
937276,Mechanical Keyboard,3,85.0,2024-02-02 08:00:00,Belgium,94749
215792,Laptop Stand,7,30.0,2022-07-26 02:00:00,Italy,38567
839149,LED Monitor,2,150.0,2022-05-23 13:00:00,France,23010
810822,LED Monitor,5,150.0,2024-04-23 19:00:00,Spain,32023
424100,Smartwatch,7,199.99,2023-11-20 16:00:00,Belgium,93621
711130,Wireless Mouse,10,15.99,2022-05-23 20:00:00,Netherlands,57191
474751,Smartwatch,3,199.99,2024-05-16 01:00:00,Italy,44969
110299,Noise Cancelling Headphones,8,120.0,2023-09-27 04:00:00,Italy,92225
973594,Webcam HD,4,39.99,2024-08-06 16:00:00,Spain,76178
674899,Portable SSD,4,99.99,2022-04-09 12:00:00,United Kingdom,51080
877829,USB-C Cable,1,7.99,2022-12-19 20:00:00,Spain,11798
733566,Bluetooth Speaker,2,45.0,2024-03-11 12:00:00,Spain,15587
135626,LED Monitor,3,150.0,2024-01-20 02:00:00,France,99768
735697,Mechanical Keyboard,5,85.0,2024-06-23 18:00:00,Spain,13522
262156,Wireless Mouse,4,15.99,2024-03-15 09:00:00,Belgium,51348
419888,USB-C Cable,3,7.99,2022-05-19 17:00:00,Belgium,30565
642486,Webcam HD,7,39.99,2023-01-26 16:00:00,France,51817
412695,Portable SSD,3,99.99,2024-10-07 05:00:00,United Kingdom,69106
930300,Wireless Mouse,2,15.99,2023-10-28 21:00:00,Belgium,52828
532626,Webcam HD,8,39.99,2022-06-24 05:00:00,United Kingdom,78221
394988,LED Monitor,9,150.0,2022-06-28 22:00:00,Spain,72255
439373,Portable SSD,8,99.99,2024-09-18 19:00:00,Netherlands,91728
635918,Bluetooth Speaker,6,45.0,2024-09-25 10:00:00,Belgium,99336
488401,Laptop Stand,1,30.0,2022-05-10 10:00:00,Belgium,58781
137780,LED Monitor,1,150.0,2022-04-10 23:00:00,France,88198
938888,Bluetooth Speaker,2,45.0,2024-06-08 02:00:00,Germany,70451
645831,Wireless Mouse,9,15.99,2023-04-25 04:00:00,Belgium,75260
180147,Smartwatch,9,199.99,2023-05-30 16:00:00,Netherlands,51832
769048,Smartwatch,9,199.99,2024-01-30 12:00:00,France,62037
608410,Portable SSD,7,99.99,2023-11-29 14:00:00,Belgium,94459
932670,Mechanical Keyboard,8,85.0,2024-02-18 04:00:00,Spain,34497
205328,Portable SSD,9,99.99,2022-03-16 10:00:00,Italy,51831
590631,Mechanical Keyboard,9,85.0,2022-10-26 03:00:00,Belgium,22305
760873,Smartwatch,3,199.99,2024-02-18 21:00:00,Netherlands,22546
619745,Mechanical Keyboard,8,85.0,2022-02-17 19:00:00,Netherlands,84843
